数据表,,com_card_change_money,换卡金额转移记录表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,健康医疗数据规范-卫生资源数据-医院运营数据-财务数据;健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,patient_id,病人ID,emr_crisis_details_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,assistant_code_4,手术助手4#|COM_STAFF_BASIC_INFO#|,emr_operation_record,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,circulation_dept_code,流转科室,com_subsidiary_account_dist,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,operation_code_21,手术编码21,emr_case_operation_extend_info,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,operation_code,手术代码,pat_dayoper_inp_info_extend,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,operation_code_26,手术编码26,emr_case_operation_master,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,name_,,act_id_group,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,operation_id_9,手术ID9,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
数据表,,qua_time_quality_record_detail,病历时限记录细表,,,
字段,,dept_code,所属科室#|DIC_DEPT_DICT#|,dic_infusion_area_dict,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,diag_code_40,诊断编码40,emr_case_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病编码
字段,,diag_name_17,诊断名称17,emr_case_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
字段,,operation_doctor_15,手术操作者15,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,claa_sumfee,甲类费用合计,ins_settlement_record_iteminfo,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,operation_name_4,手术名称4,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
数据表,,cha_outp_audit_records,门诊审批记录(相关审批业务),,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,com_insur_icd10_dict,医保疾病字典,,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,medical_service_fee,综合医疗服务类-一般医疗服务费,emr_case_fee_info,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,current_condition,目前情况,emr_dump_stage_summary,,健康医疗数据规范-健康状态数据-现病史
字段,,body_temperature,体温,patient_nurse_accompany_info,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,operation_name_9,手术名称9,emr_case_std_operation_master,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
字段,,admission_state_23,出院诊断入院病情23,emr_case_diag_info,,健康医疗数据规范-医疗应用数据-入院记录
数据表,,com_dept_operation_grade,科室手术人员分发表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,健康医疗数据规范-医疗应用数据-手术记录-手术等级;健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据;健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,event_no,住院号,emr_case_admission_record,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
数据表,,sys_menu,系统菜单,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,apt_queue_record,排队记录,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,card_id,就诊卡号,sel_bill_print_record,健康医疗数据规范-个人属性数据-个人身份信息-就诊卡号,
字段,,all_cost_self_flag,全额自付标志,ins_inp_transfer_detail,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
数据表,,com_subsidiary_account_dist,附属账号分发表(用于附属账号绑定，流转和流转审核),,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,patient_id,,pres_operation_apply_master_dupt,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
数据表,,dru_drug_confect_master,制剂出入库主表,,,
字段,,costs,,pats_in_fee_detail,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,operate_level_code_8,手术等级8,emr_medical_record_data_record,,健康医疗数据规范-医疗应用数据-手术记录-手术等级
数据表,,com_staff_signature_picture,员工签名图片表,,,
字段,,patient_id,,pres_inp_check_elec_record_upt,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
数据表,,zy_time_type_dict,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,act_flow_item_data,工作流项目数据表，存储工作流项目信息,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operation_code_12,手术编码12,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,dept_code,药房科室代码#|DRU_OUTP_LAY_WINDOW_CONFIG#|,dru_outp_fb_window_dflt,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,event_no,住院号,emr_dump_log,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,prepay_money,催缴金额,pat_inp_prepay_remind,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,total_fee,用血金额,pat_blood_breaks_info_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
数据表,,dic_drug_unit_dict,药品业务单位字典,,,
字段,,email_,,act_id_user,健康医疗数据规范-个人属性数据-个人通讯信息-邮箱,
数据表,,emr_dump_wardround_record,上级医师查房记录子集转储表,,健康医疗数据规范-个人属性数据-个人身份信息-住院号,健康医疗数据规范-医疗应用数据-用药信息-给药方式;健康医疗数据规范-医疗应用数据-护理记录;健康医疗数据规范-医疗应用数据-医嘱信息
字段,,refunded_money,已退款金额,set_wallet_trade_record_old,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
数据表,,fine_workflow_node,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,register_addr_city,户籍地址-市（地区、州）,dm_diabetes_diagnose,健康医疗数据规范-个人属性数据-人口统计信息-住址,
数据表,,ins_register_related_info,医保登记相关信息,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,健康医疗数据规范-医疗支付数据-保险信息-保险类别
字段,,diag_name_23,诊断名称23,emr_case_std_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
数据表,,fine_soft_data,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,patient_id,病人ID,pres_inp_pres_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,account_no,结账号,set_balance_share_trade_detail,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
数据表,,etpl_extend_dict,扩展字典表,,,
数据表,,com_dept_staff_config,科室人员配置,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,dept_code,科室代码,emr_nursing_shift_dist,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,card_id,就诊卡号,set_wallet_account,健康医疗数据规范-个人属性数据-个人身份信息-就诊卡号,
字段,,present_addr_house_no,现住地址-门牌号码,dm_smi_diagnose,健康医疗数据规范-个人属性数据-人口统计信息-住址,
数据表,,hs_hotwords,搜索热词表,,,
字段,,invoice_cost,发票金额,dru_drug_io_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,operation_record_no,手术记录号,pat_dayoper_inp_info_extend,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,patient_id,病人ID,dm_smi_diagnose,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
数据表,,emr_history_ref_de_config,历史病历引用数据元配置表,,,
字段,,acid_report_time,核酸出报告时间,patient_nurse_accompany_info,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,patient_id,病人ID#|#|,dru_outp_auto_accept_records,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,patient_name,病人名字,com_dog_hurt_prexent_records,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,operation_assist_2_16,手术二助16,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,operation_id_6,手术ID6,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
数据表,,com_regexp_template,正则表达式模板表,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,emr_custom_template,医生自定义模板表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,present_address_province,现住址-省,emr_case_medical_record_data_record,健康医疗数据规范-个人属性数据-人口统计信息-住址,
数据表,,ins_inp_settle_master_extend,住院医保结算主表扩展表。为了兼容不同地区的医保，增加医保结算主表扩展表，存储医保结算返回的不常用的字段。,,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称;健康医疗数据规范-医疗应用数据-诊断信息-疾病编码;健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,patient_id,病人ID#|#|,pres_outp_pres_master,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,transfer_doctor_name,转诊医生,pat_referral_record,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
数据表,,dic_allergy_dict,过敏字典,,,
字段,,scrub_nurse_code_2,洗手护士2#|COM_STAFF_BASIC_INFO#|,emr_operation_record,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
数据表,,pb_type,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,work_hurt_insur_dept_code,工伤科室代码,dic_third_dept_dict,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,admission_state_12,出院诊断入院病情12,emr_case_diag_info,,健康医疗数据规范-医疗应用数据-入院记录
字段,,event_no,住院号,pat_inp_prepay_remind,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,exec_dept_code,执行科室,pres_operation_apply_record,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,diag_code_28,诊断编码28,emr_case_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病编码
字段,,dept_code,科室ID,emr_nursing_problem_dept,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,patient_id,病人id,pat_wx_binding_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,diag_name_40,诊断名称40,emr_case_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
字段,,check_part_group_code,检查部位分组代码,com_bill_part_sample_config,,
字段,,cost,总费用#|#|,cha_outp_settle_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,exec_dept_code,执行科室编码,set_item_order_detail,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
